path	emotion	split	dataset	augmentation	language
../Datasets/custom_db/subesco/train/angry_5547.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_5631.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_2009.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_3525.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_4954.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_643.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_2371.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_232.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_4332.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_3546.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_3414.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_4505.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_3851.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_945.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_1008.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_4826.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_2477.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_3292.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_2125.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_4415.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_455.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_23.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_5171.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_5912.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_166.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_6315.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_6306.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_6513.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_305.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_5195.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_4516.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_2230.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_3399.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_5842.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_396.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_927.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_2195.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_3347.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_210.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_3101.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_3185.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_1757.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_2679.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_2040.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_4627.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_1540.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_6431.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_4420.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_6268.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_1015.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_2064.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_2435.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_3468.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_5082.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_2827.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_896.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_121.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_1197.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_1324.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_4061.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_5045.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_2805.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_78.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_3724.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_4164.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_3319.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_520.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_1166.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_4841.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_1054.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_5706.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_6399.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_5991.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_5714.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_1805.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_1702.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_6405.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_2921.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_6127.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_2637.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_4908.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_4271.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_6191.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_3825.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_130.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_1527.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_1789.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_2178.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_5063.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_3173.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_5897.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_4621.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_3595.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_4811.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_402.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_3237.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_1602.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_4343.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_5774.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_5259.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_4925.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_2088.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_4085.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_3461.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_3654.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_3987.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_5575.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_2645.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_4007.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_4137.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_487.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_3849.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_2399.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_1357.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_1048.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_5499.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_5151.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_2966.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_477.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_6465.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_2383.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_915.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_4020.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_6702.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_2902.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_6554.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_5665.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_6223.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_284.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_1368.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_2180.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_6865.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_925.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_5503.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_1158.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_31.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_4539.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_5501.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_1616.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_4333.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_495.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_3228.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_340.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_393.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_2781.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_5148.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_5146.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_2991.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_96.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_6626.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_54.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_3209.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_1287.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_6485.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_1817.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_3068.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_1852.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_5402.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_2500.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_4008.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_2218.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_6001.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_215.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_1441.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_5418.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_2879.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_1434.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_856.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_6068.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_65.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_5907.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_1204.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_6419.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_6087.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_3184.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_5037.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_6759.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_2256.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/disgust_474.wav	disgust	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_514.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_5667.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_6839.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_6473.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_3993.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_4946.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_5220.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_6589.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_5952.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_29.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_1073.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_6848.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_6833.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_3467.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_243.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_5835.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_4428.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/sad_1227.wav	sad	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_2611.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_2851.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_5382.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_6430.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/neutral_5202.wav	neutral	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_1768.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_2928.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_2115.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_6622.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_2813.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_6813.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_1290.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_5771.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/angry_1425.wav	angry	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_3873.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_1861.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/fear_2829.wav	fear	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_1194.wav	happy	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_100.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_6404.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/surprise_408.wav	surprise	train	subesco	none	bn
../Datasets/custom_db/subesco/train/happy_2116.wav	happy	train	subesco	none	bn
